rá,dúinn,arsa,Irish
fiú,shin,mise,orm
mbeidh,roinnt,obair,gceist
bhean,nós,acu,ea
mbeadh,ais,óg,bhfuil
tú,dhéanamh,obair,caint
ort,arís,más,ab
deireadh,díreach,amháin,raibh
dá,bith,dhéanamh,suas
ba,teach,leat,leithéid
fuair,níor,réir,roinnt
roimhe,láthair,lena,tríd
is,bean,liom,anseo
ansin,chun,cheart,léir
ab,bean,muid,cuid
dhiaidh,siad,ndóigh,fíor
duit,dóibh,áit,leis
chaith,cheart,ní,shin
tháinig,ainm,leanas,muid
uisce,mac,oíche,níos
don,arsa,acu,caite
is,í,leat,mórán
súil,tríd,chuid,beidh
fáil,shin,fíor,leor
ea,céanna,Irish,de
tá,chur,minic,fáil
lámh,faoi,ábhar,le
éigin,don,baint,linn
síos,cé,bhfuil,éigin
raibh,seisean,am,réir
fháil,duit,bean,mórán
cuid,roimhe,mbeidh,maith
fearr,ainm,bith,agat
thabhairt,sin,raibh,ndóigh
bhean,iarraidh,eolas,láthair
fhios,léi,lucht,cén
bhaile,dóibh,thart,lch.
orthu,ba,mbíonn,cheana
go,faoi,na,teanga
chuid,eolas,nó,dó
siúd,fíor,tháinig,mbíonn
ar,réir,Gaeltachta,deir
fós,bliana,éis,dhéanamh
Ghaeilge,aon,taobh,teanga
deir,tharla,deireadh,scoil
cur,ab,cliath,thar
tá,uisce,rá,bharr
sin,cad,scríobh,ná
éigin,féidir,ná,i
chuaigh,mo,á,chuir
díreach,dóibh,fós,bhíodh
an,mbíonn,fada,leabhar
nach,áirithe,ag,rud
roinnt,di,ó,bhí
siad,Irish,alt,mbeadh
uirthi,mé,linn,cinn
méid,thug,nuair,ceart
shin,teacht,cén,thart
maith,sásta,fada,ceann
gcónaí,dom,na,ceann
cliath,iarraidh,ó,níl
tar,cuireadh,timpeall,seisean
iad,ainm,anseo,bhíonn
lch.,dúirt,teanga,ais
ansin,caite,Gaeltachta,roinnt
taobh,rud,bith,leis
chéile,leabhar,leo,nós
b'fhéidir,nuair,gur,chuig
thabhairt,céanna,tharla,de
le,gcónaí,orthu,anois
rith,eile,nua,oibre
scéal,leanas,di,fad
teanga,atá,leanas,roinn
leanas,in,cé,éis
ort,acu,orthu,chuig
mbeidh,maith,chuir,fháil
bhíodh,sna,síos,os
bhliain,roinn,cheart,bliain
ár,rialtas,bhliain,óg
amháin,leanas,as,sin
orm,fíor,dúirt,é
anois,aige,éis,anseo
fhios,san,dtí,dhuine
dóibh,maidir,beag,alt
arsa,fós,mé,dé
ann,gach,de,bean
óg,aige,bhí,leo
iad,más,am,fad
faoin,in,céanna,ag
lae,cuid,arís,deir
bhíodh,amháin,súil,níor
na,acu,fós,nár
ba,arsa,leabhar,di
lae,cé,cinn,bhain
dul,siar,bhaint,fíor
bhíonn,thabhairt,nua,Gaeilge
sna,í,teach,bhíonn
dhuine,mórán,ansin,ó
fuair,ndóigh,sí,iad
beag,mac,thug,cinn
arís,iad,mise,amuigh
dóibh,gan,dúinn,léir
láthair,níos,leis,chuig
fuair,céard,tí,ag
obair,fós,chaith,cheann
chaith,orm,chomh,liom
lán,seán,dóibh,beidh
gcónaí,fada,ea,sí
ina,faoi,bhliain,céanna
bhí,bhfuil,isteach,á
cé,bliain,leor,dá
ndiaidh,ag,cheana,mbíonn
minic,measc,dom,in
Éirinn,roinn,rinne,agam
siúd,maith,anseo,cuid
roinnt,chun,ár,san
mbaile,chuir,á,faoi
dúinn,an,beidh,ea
leo,uair,dom,ansin
sna,orthu,don,mór
ó,fuair,fearr,mbíonn
ais,sásta,roinn,sin
duit,thug,istigh,amach
éis,iarraidh,féin,ó
níor,fós,uisce,Ghaeilge
idir,i,as,mé
tír,éis,bhliain,aici
fáil,bhíodh,ó,láthair
seisean,mbaile,maith,aghaidh
gan,ach,é,tríd
dtí,céard,minic,é
óg,bharr,rinne,dé
an,cé,lena,de
taobh,oiread,sí,scéal
lá,rialtas,caint,tá
gceist,fháil,chéile,sna
timpeall,dhaoine,mar,ní
éigin,isteach,atá,nua
leat,gan,cé,tí
agam,ina,dhá,uile
sásta,cé,thart,atá
Gaeilge,áirithe,arís,lena
scoil,beidh,ort,bhean
taobh,amuigh,roinnt,ní
á,bean,gur,dar
caite,iad,bean,inniu
chéad,ceart,sé,ceann
amháin,fad,san,teacht
bith,agus,rud,dúirt
gurb,rialtas,fada,fáil
thug,teach,áirithe,maith
atá,bhain,déanamh,dhuine
obair,arís,féin,bharr
lena,cad,faoin,anuas
faoin,agam,cur,gceist
seisean,roimh,bhaile,bhíonn
sin,lá,bheidh,dúirt
ndóigh,di,sa,dá
fuair,agam,mó,rith
dar,freisin,aici,arís
atá,éis,fhios,roimh
ag,anois,gurb,seisean
ceart,an,mhór,taobh
féidir,ar,éigin,taobh
mó,nach,bith,scríobh
ár,riamh,seisean,seo
díreach,orthu,seán,inniu
ann,scéal,fós,ba
féin,cúpla,teach,á
inniu,in,féin,agam
linn,thabhairt,léi,cuid
le,eile,chur,leanas
leat,mé,céanna,ort
déanta,ní,dúinn,chéile
dom,uile,amháin,ndóigh
thaobh,caint,cad,saol
chaith,ón,dhaoine,caint
dara,maith,mhór,ón
in,dúirt,trí,riamh
dul,gur,nua,fíor
oibre,tí,tháinig,mise
tír,cheart,bhfuil,ábhar
ach,chun,rud,lár
istigh,amuigh,ndiaidh,léir
linn,b'fhéidir,freisin,shin
tharla,raibh,dó,inniu
inniu,bheadh,lucht,sna
fearr,nua,ort,rá
cheann,áit,dar,méid
mórán,Gaeltachta,uaidh,san
nuair,hÉireann,an,siad
Gaeltachta,nós,sé,céard
chuig,amuigh,fuair,agam
faoin,mbeidh,uile,dhaoine
atá,rud,bheadh,níl
air,siar,isteach,cur
arís,dar,lch.,mac
roimh,déanamh,nó,alt
í,orm,beag,seisean
ina,ach,fearr,as
tí,bíonn,Gaeltachta,thug
cheana,bhíonn,uile,ceart
teacht,siar,cinn,seo
ó,bhean,oibre,caint
don,láthair,seán,dar
anseo,cuid,bhean,díreach
thart,baile,leo,is
thug,chéile,bean,caint
ndóigh,díreach,sin,rialtas
bliana,cinn,tháinig,di
taobh,fada,os,síos
dar,chaith,sásta,chuaigh
úsáid,ais,bíonn,sí
orm,siúl,tá,dhaoine
dé,cinn,chuig,ansin
dhéanamh,timpeall,cuid,agam
dó,rud,díreach,chuig
aghaidh,súil,maidir,Ghaeilge
bhfuil,bheidh,cinnte,suas
leat,chun,dtí,ort
féidir,cuireadh,ní,atá
á,leat,amach,bheidh
dhiaidh,ceann,gurb,cheart
chomh,óg,dúirt,rá
dtí,aon,san,bharr
sé,níos,féin,baile
cuireadh,scoil,fhios,chun
á,tír,scríobh,mbeidh
caint,freisin,fháil,amháin
fear,nó,áirithe,lena
bhean,lár,maith,á
feadh,dóibh,fháil,dom
uí,leis,mórán,linn
dé,déanta,measc,díreach
má,ní,céanna,siúl
féidir,roimhe,am,Gaeltachta
ort,rá,lae,níl
mbeidh,éis,dhaoine,níl
liom,tar,uile,óg
rinne,eile,leabhar,chuige
faoi,nach,cé,óg
duit,átha,trí,chur
déanamh,oiread,tí,seo
oiread,orm,istigh,maidir
fearr,éis,síos,anuas
aici,déanta,den,faoin
nua,chéad,mise,bhfad
thabhairt,san,chun,chuaigh
cheann,gcuid,os,lár
uí,is,baint,sí
acu,dóibh,teanga,liom
ina,dúinn,fíor,chéile
leith,caint,gceist,mbaile
bhfad,anois,níor,in
mór,nuair,siúl,cheana
uí,seo,oiread,uile
deireadh,faoi,maith,atá
idir,eile,réir,ais
idir,sásta,mo,obair
thar,anois,amháin,cinnte
tríd,réir,ort,dá
nár,leo,mhaith,tíre
trí,san,cén,ann
féidir,acu,dhéanamh,teacht
don,uí,níl,scéal
féin,fiú,bhaile,beidh
chomh,i,isteach,iad
amuigh,orthu,mhaith,tharla
bean,bliana,raibh,chaith
nó,iarraidh,bean,gcuid
ndóigh,mé,amach,alt
chaith,áirithe,tíre,na
lán,anois,amach,leo
isteach,suas,bheidh,teanga
beag,ba,ón,chéad
tháinig,baile,thart,againn
tír,mo,orthu,mac
bliana,cén,atá,dá
bhliain,tá,ag,nuair
feadh,tar,go,ab
idir,chuaigh,déanta,gceist
orm,istigh,ní,cinn
ceann,go,díreach,bhliain
na,ach,go,fháil
réir,átha,dtí,agat
cé,am,le,bhí
trí,chuig,leabhar,déanamh
rinne,leanas,cad,sé
arsa,ba,ón,fíor
freisin,áirithe,inniu,leor
tí,í,cheana,ó
dúinn,gach,bhaile,mó
anuas,teacht,chur,aghaidh
chuid,cuireadh,uirthi,thabhairt
cén,sa,faoi,bhean
i,é,ceann,chéile
na,bhfuil,súil,fós
chéad,leat,ceart,chun
Gaeltachta,air,ansin,le
nár,fearr,léi,atá
Ghaeilge,le,ina,nuair
Irish,scríobh,chuir,mhaith
fuair,anois,thabhairt,mó
tharla,chuaigh,am,tá
don,níl,tú,air
oíche,dhéanamh,roimhe,mise
de,caite,í,chur
faoin,leor,mhór,chuir
mar,alt,cuireadh,dhéanamh
inniu,siúd,scríobh,ansin
ansin,shin,ceart,riamh
ach,súil,tír,léir
gcónaí,thaobh,roimhe,beidh
lá,bheadh,dá,hÉireann
cuireadh,b'fhéidir,fiú,nár
tháinig,cinnte,i,as
níor,tí,duine,fáil
na,tí,obair,saol
bíonn,obair,tí,Gaeltachta
air,uisce,dhuine,dó
lámh,seán,mbíonn,feadh
tí,dom,ar,lucht
deir,díreach,cé,éigin
mbeidh,bhaint,dhaoine,oíche
seo,leat,timpeall,bhain
fada,tharla,roimh,linn
uile,do,bheidh,aici
gceist,raibh,rá,chéad
eile,ainm,cén,idir
anseo,léi,leanas,mise
ceart,scoil,cheart,gach
taobh,anseo,uaidh,ceart
in,gcuid,ach,deir
rinne,fháil,chuige,seán
fíor,ach,agus,fháil
shin,go,bhíodh,thar
deir,bhíodh,arsa,b'fhéidir
nár,cinnte,rialtas,lena
chéile,aghaidh,réir,leor
cad,ea,sa,scoil
dó,gach,mbíonn,éis
chéad,bheadh,síos,lena
fear,áit,tháinig,bíonn
Gaeilge,ina,don,linn
bheith,lena,léir,cad
cheart,leanas,gurb,chomh
amuigh,bhfad,níl,chomh
nár,duine,tú,uile
timpeall,riamh,seán,céard
acu,chuige,ab,dtí
scéal,bhfuil,anseo,ag
duine,teacht,mar,bhfuil
fhios,tharla,léi,isteach
amuigh,bhain,dar,scríobh
ab,éis,sásta,bheadh
léi,oibre,ndóigh,os
leat,déanta,os,méid
anuas,de,thug,oíche
cuireadh,lena,tá,teanga
duine,í,orm,dom
éis,sí,tí,ár
nuair,mbeidh,mbíonn,uí
tá,bhaint,dul,bhain
teanga,fear,lae,roimhe
éis,bhean,bean,chuaigh
lena,cliath,bhaint,againn
chun,mbeidh,arsa,chéad
maith,muid,ar,cúpla
nár,mar,freisin,anseo
idir,freisin,léir,nach
cuid,dhéanamh,sin,istigh
láthair,arís,bhíodh,de
chéile,ar,féin,am
cinnte,tá,de,scoil
oibre,na,alt,ina
anuas,baint,mbeadh,faoi
Gaeilge,tháinig,orm,fuair
chuaigh,obair,rá,ina
dá,mo,inniu,oíche
orthu,as,nuair,chuaigh
mórán,san,nó,fós
siúd,gcuid,siad,Gaeltachta
sásta,cuireadh,leor,chuaigh
tír,maith,céanna,cuireadh
faoin,ea,nach,chuige
timpeall,di,an,thug
den,roimh,ina,roimhe
an,ansin,láthair,seo
seo,lae,chaith,deir
is,beag,scéal,bliana
nua,amuigh,é,gach
beidh,dhaoine,alt,uair
dul,mac,den,ag
leanas,di,má,ár
gach,cúpla,siar,oíche
Éirinn,measc,lch.,leanas
am,ní,dom,céard
amuigh,leis,dhá,mar
tíre,baile,dé,seisean
maidir,ba,gan,siúl
daoine,ceann,cé,di
linn,níor,ceann,fearr
thart,caint,leat,arís
más,é,minic,bean
alt,tar,lena,minic
Gaeilge,cheana,muid,uaidh
lámh,tríd,ais,déanta
á,cinnte,tí,chun
leo,eolas,fuair,caite
siar,as,lucht,ea
nós,nó,cinnte,ansin
níos,sásta,léir,deireadh
á,roinn,fíor,níl
gurb,láthair,raibh,feadh
scríobh,dhuine,seo,agat
siúd,ansin,rinne,aghaidh
caint,aon,bhíonn,gurb
leabhar,gach,ina,dhá
Éirinn,bhaile,Ghaeilge,méid
Irish,baint,beidh,ní
go,cúpla,caite,gceist
cur,sásta,í,ceart
léi,air,fhios,déanamh
dar,cheana,baile,roimhe
fearr,raibh,éis,chun
as,fós,cén,faoi
bliain,lch.,arsa,fháil
fíor,Ghaeilge,gur,bhfuil
inniu,fearr,áirithe,dúinn
tí,beidh,féidir,chuig
do,lár,bhain,ná
cén,scoil,úsáid,ó
mórán,den,í,teacht
bhaile,cuireadh,mór,raibh
é,mise,ea,hÉireann
oiread,chaith,mé,cuireadh
alt,dhuine,níos,lucht
gan,baint,obair,b'fhéidir
uí,mhaith,lámh,ansin
díreach,sna,nach,amuigh
freisin,uisce,ón,uirthi
an,tharla,bheidh,amuigh
ann,ort,isteach,nó
amháin,tíre,anuas,go
san,tí,roimhe,thabhairt
lár,áit,mbeadh,chuid
ceart,rinne,leor,thug
fear,sa,tríd,go
gan,go,féin,lena
ann,ó,cheana,dom
súil,mbaile,dul,faoi
dar,faoi,tú,nár
mbeadh,feadh,oiread,scoil
eolas,ar,sásta,ina
gur,céard,ea,agus
tháinig,fad,bharr,againn
san,ceart,di,átha
orthu,rud,áirithe,dá
deireadh,chéad,orthu,á
cuid,bhíonn,duine,fear
anuas,dúirt,mó,oíche
go,ach,leabhar,fháil
díreach,don,áirithe,fad
céanna,dom,Gaeilge,rá
fós,dhéanamh,dar,saol
anois,oíche,ceann,teacht
óg,i,bhaile,féin
lán,atá,dé,chéad
thug,más,seán,é
maidir,ais,cad,sin
fada,óg,anois,ndiaidh
arís,dhaoine,tar,caite
baint,gan,agus,súil
